doctor_id,npi,dea_number,first_name,last_name,full_name,specialty,hospital_affiliation,address,city,state,zip_code,phone,email,license_number,license_state,license_expiry,years_of_practice,is_active,fraud_flag,created_at
DOC100097,2175183046,XV9013983,Aaron,Hardin,Dr. Aaron Hardin,Oncology,Drake Hospital,0029 Kim Vista,Susanstad,FL,92846,+1-769-515-4522x67528,aaron.hardin@kaiserhealth.org,PA49739,CA,29-04-2030,18,FALSE,FALSE,26-12-2022
DOC100098,1739363854,NQ8544587,Nicholas,Gross,Dr. Nicholas Gross,Hematology,Anderson-Daniel,029 Mccall Ridge Apt. 917,West Julie,CA,31695,(652)315-7043x315,nicholas.gross@kaiserhealth.org,GA51973,FL,24-07-2030,28,TRUE,FALSE,03-07-2021
DOC100099,1932048996,KE3536937,Brandon,Kim,Dr. Brandon Kim,Oncology,Costa-Wilkerson,5861 Kramer Ports Apt. 271,West Andrewview,CA,14227,952-262-1815,brandon.kim@kaiserhealth.org,IL74044,GA,01-05-2029,34,TRUE,FALSE,24-11-2022
DOC100100,2228728080,CX0062312,Catherine,Hamilton,Dr. Catherine Hamilton,Oncology,Garcia and Sons,8844 Young Causeway,Armstrongfort,CA,20632,3502614973,catherine.hamilton@kaiserhealth.org,NC69770,PA,17-05-2028,8,TRUE,FALSE,12-12-2022
DOC100101,2700886008,JT4086211,Danielle,Rowland,Dr. Danielle Rowland,Gastroenterology,Anthony-Parker,7418 Lopez Light Suite 270,Scottview,TX,30155,290-821-1586x938,danielle.rowland@kaiserhealth.org,FL35156,MI,23-12-2030,38,TRUE,FALSE,09-12-2025
DOC100102,2461567933,KX1016668,Robert,Nichols,Dr. Robert Nichols,Hematology,Armstrong-Young,60898 David Throughway Suite 223,East Brad,CA,10772,+1-663-929-4511x68685,robert.nichols@kaiserhealth.org,CA32463,NY,25-05-2031,36,TRUE,FALSE,07-08-2021
DOC100103,2918033974,BC4890250,Kristin,Dean,Dr. Kristin Dean,Neurology,"Harrington, Rodriguez and Hernandez",91485 Baker Shoal,Armstrongfort,MI,5411,(746)529-9606,kristin.dean@kaiserhealth.org,TX62205,NY,15-09-2027,24,TRUE,FALSE,15-07-2025
DOC100104,1968562185,BD6315999,Samantha,Prince,Dr. Samantha Prince,Infectious Disease,Morgan Hospital,7132 Mccann Mills Suite 469,East Scottchester,PA,97618,285.408.2148x6289,samantha.prince@kaiserhealth.org,CA93115,IL,25-04-2028,33,TRUE,FALSE,15-03-2023
DOC100105,2866296194,HY1142626,Mary,Wright,Dr. Mary Wright,Oncology,Williams-Ward,5786 Erin Garden,Tracymouth,PA,23777,598.555.2414x0602,mary.wright@kaiserhealth.org,NY21995,CA,01-04-2030,24,TRUE,FALSE,30-05-2023
DOC100106,2121267888,PD0158199,Erica,Adams,Dr. Erica Adams,Rheumatology,Palmer-Hancock,2290 Johnny Valley,Jenniferview,OH,56050,(757)643-7489x6910,erica.adams@kaiserhealth.org,CA48253,OH,06-10-2028,29,TRUE,FALSE,31-05-2022
DOC100107,1982622444,RE1264647,Timothy,Rogers,Dr. Timothy Rogers,Oncology,Davidson-Hensley,432 Rachel Valley Suite 520,Brightview,PA,55363,(460)499-3538x7584,timothy.rogers@kaiserhealth.org,IL42321,GA,29-09-2028,17,TRUE,FALSE,29-04-2022
DOC100108,1406596575,PW9245937,Thomas,Figueroa,Dr. Thomas Figueroa,Rheumatology,"Stokes, Hines and White",135 Julie Inlet Suite 554,Stevenville,TX,62175,8996917381,thomas.figueroa@kaiserhealth.org,OH51830,IL,02-04-2029,36,FALSE,FALSE,14-12-2021
DOC100109,1564651939,TF8073741,Monica,Hernandez,Dr. Monica Hernandez,Infectious Disease,Cooper PLC,52175 Lawrence Centers Apt. 743,New Kathy,CA,64670,001-712-296-6667x60083,monica.hernandez@kaiserhealth.org,TX93012,IL,16-04-2031,20,TRUE,FALSE,27-03-2024
DOC100110,1661797968,SY6805891,Katherine,Schmidt,Dr. Katherine Schmidt,Cardiology,Rhodes Ltd,54216 Jackson View,West Stacymouth,FL,95899,598.456.2575x32603,katherine.schmidt@kaiserhealth.org,PA31802,MI,24-05-2028,7,TRUE,FALSE,06-09-2021
DOC100111,2561014388,TU9375679,Brittany,Jackson,Dr. Brittany Jackson,Gastroenterology,Dawson-Conner,489 Brittney Causeway Apt. 001,Wallaceville,CA,72234,472-830-4618x499,brittany.jackson@kaiserhealth.org,PA13219,GA,11-01-2031,11,TRUE,FALSE,21-05-2022
DOC100112,1125457387,MR1775140,William,Williamson,Dr. William Williamson,Cardiology,Wilson-Rodriguez,348 Michael Lodge,Ethanside,CA,65559,975.430.0119,william.williamson@kaiserhealth.org,PA94930,NY,17-11-2027,15,FALSE,FALSE,05-11-2025
DOC100113,1828258673,NW2266093,Charles,Cummings,Dr. Charles Cummings,Hematology,Newman-Bryant,7012 Melissa Lake Suite 611,North Melissaburgh,MI,43579,(679)841-5521x667,charles.cummings@kaiserhealth.org,OH60965,CA,06-06-2030,18,TRUE,FALSE,24-07-2025
DOC100114,1918255371,JX7859696,Lauren,Banks,Dr. Lauren Banks,Oncology,Wilson Ltd,16979 White Light,Cherylberg,NY,63819,716.370.1450x8993,lauren.banks@kaiserhealth.org,PA56135,GA,03-05-2029,16,TRUE,FALSE,11-08-2023
DOC100115,2991251341,FM2866929,Timothy,Alvarado,Dr. Timothy Alvarado,Infectious Disease,"Cruz, Combs and Grant",28772 Karen Islands,West Tara,OH,7100,738.366.3177x97177,timothy.alvarado@kaiserhealth.org,TX73788,NC,11-08-2029,16,TRUE,FALSE,24-08-2021
DOC100116,2422579050,RE3688767,Curtis,Gutierrez,Dr. Curtis Gutierrez,Infectious Disease,"Dunn, Petersen and Conner",837 Cox Center Apt. 758,Moranstad,GA,94337,211.430.5548x851,curtis.gutierrez@kaiserhealth.org,GA31922,NY,03-08-2029,6,TRUE,FALSE,09-09-2022
DOC100117,1404384279,RT8191485,Lydia,Newton,Dr. Lydia Newton,Gastroenterology,Rodriguez-Carr,63735 Katherine Cape,Port Patriciamouth,CA,86806,001-982-470-8086,lydia.newton@kaiserhealth.org,GA81611,FL,09-06-2030,32,TRUE,FALSE,01-06-2026
DOC100118,1407451713,GU5962923,Glenn,Ochoa,Dr. Glenn Ochoa,Neurology,Hughes PLC,669 Joshua Junctions Suite 722,Morrisonhaven,CA,39680,001-785-383-3394x522,glenn.ochoa@kaiserhealth.org,MI55982,NC,24-09-2030,22,TRUE,FALSE,28-06-2024
DOC100119,1544948126,BJ2232536,Anna,Aguilar,Dr. Anna Aguilar,Oncology,"Mckinney, Craig and English",0810 Thomas Skyway Apt. 342,Francesberg,TX,8631,001-843-580-5719x838,anna.aguilar@kaiserhealth.org,MI92890,IL,01-09-2029,31,TRUE,FALSE,10-12-2023
DOC100120,1168457759,AC7518636,Heather,Williams,Dr. Heather Williams,Neurology,Hughes-Frye,004 Christine Tunnel Suite 359,Port Jenny,GA,25863,672-412-2816x0648,heather.williams@kaiserhealth.org,IL52318,IL,06-03-2028,26,TRUE,FALSE,18-06-2026
DOC100121,1975001701,FQ7063242,Meghan,Smith,Dr. Meghan Smith,Pulmonology,Mckinney-Moore,9094 Tyler Plaza,Charlesmouth,NY,69365,828.318.2688,meghan.smith@kaiserhealth.org,PA42819,NY,24-12-2028,28,TRUE,FALSE,18-05-2023
DOC100122,1064361103,RC2938700,Nicole,Alvarado,Dr. Nicole Alvarado,Oncology,Ward-Robinson,015 Allen Row Apt. 056,South Jonathanport,NY,3739,258.387.7043x58112,nicole.alvarado@kaiserhealth.org,OH27324,GA,23-05-2028,9,TRUE,FALSE,23-04-2023
DOC100123,1115542622,CS9092753,Michelle,Coleman,Dr. Michelle Coleman,Endocrinology,Harris Ltd,120 Love Camp Apt. 102,Angelashire,CA,30338,366-276-6506x180,michelle.coleman@kaiserhealth.org,MI99989,GA,23-06-2030,18,TRUE,FALSE,10-02-2022
DOC100124,1219656523,JW1389994,Michael,Shaw,Dr. Michael Shaw,Oncology,Buchanan-Turner,7660 Moore Forges,Lake Peter,IL,72030,824-350-8821x0099,michael.shaw@kaiserhealth.org,FL77862,MI,16-10-2028,37,TRUE,FALSE,13-04-2023
DOC100125,2403761379,CS0552696,Kaitlin,Berger,Dr. Kaitlin Berger,Rheumatology,Lewis-Whitehead,23943 Howard Union,Port Karenside,NC,60959,+1-581-341-4139x7552,kaitlin.berger@kaiserhealth.org,TX71736,NY,15-09-2028,6,TRUE,FALSE,01-02-2022
DOC100126,1430068486,PY6188924,Rachel,Stewart,Dr. Rachel Stewart,Cardiology,Murphy-Hopkins,955 Jackson Island,Port Jeffrey,IL,97470,+1-364-452-5777x5478,rachel.stewart@kaiserhealth.org,NY77017,FL,29-03-2030,14,TRUE,FALSE,11-03-2022
DOC100127,2914630316,DQ9904210,Meagan,Trevino,Dr. Meagan Trevino,Oncology,Vance and Sons,110 Lisa Prairie Suite 930,Amyside,CA,62380,+1-725-263-9427x8816,meagan.trevino@kaiserhealth.org,TX75065,PA,25-04-2030,38,TRUE,FALSE,12-07-2023
DOC100128,2252410564,SC4917785,Melanie,Drake,Dr. Melanie Drake,Oncology,"Sutton, Todd and Taylor",99275 Jeffery Oval,North Joseph,CA,31174,7383567700,melanie.drake@kaiserhealth.org,MI31873,PA,28-06-2030,15,TRUE,FALSE,05-12-2025
DOC100129,1913800030,RM6220863,Cynthia,Hill,Dr. Cynthia Hill,Rheumatology,"Baker, Stephens and Thompson",9184 Kaufman Fork Suite 557,Eatontown,FL,66277,(472)431-8432,cynthia.hill@kaiserhealth.org,OH51934,IL,13-01-2029,9,TRUE,FALSE,02-07-2022
DOC100130,1802380617,KK5187053,Donna,Perry,Dr. Donna Perry,Pulmonology,Cortez-Olson,3926 John Crossroad Apt. 280,North Gabriel,MI,24098,869.490.4137x97723,donna.perry@kaiserhealth.org,IL91620,FL,16-11-2030,34,TRUE,FALSE,14-06-2026
DOC100131,2383206038,MW0506413,Lori,White,Dr. Lori White,Gastroenterology,"Dixon, Jackson and Jennings",913 Cruz Coves Apt. 388,Serranoville,FL,23756,899.808.8117x2980,lori.white@kaiserhealth.org,OH74491,CA,26-01-2029,14,TRUE,FALSE,11-11-2021
DOC100132,1038657191,SE6199062,Heidi,Patterson,Dr. Heidi Patterson,Oncology,Clarke-James,2473 Justin Wells,Scotttown,CA,93450,001-409-881-8063x5651,heidi.patterson@kaiserhealth.org,IL51288,OH,08-04-2030,25,TRUE,FALSE,22-06-2026
DOC100133,2313291212,QQ5618537,Jon,Wyatt,Dr. Jon Wyatt,Oncology,Cunningham-Carr,68872 Hansen Orchard Suite 495,Fitzgeraldville,GA,98518,272.413.8658,jon.wyatt@kaiserhealth.org,IL25717,NY,24-02-2029,15,TRUE,FALSE,16-07-2021
DOC100134,2903521356,SB4420678,Linda,Morrow,Dr. Linda Morrow,Gastroenterology,Frost-Graham,3519 Jenny Locks,Jenniferton,FL,23474,+1-477-203-8430x9883,linda.morrow@kaiserhealth.org,NY70560,NY,09-01-2029,13,TRUE,FALSE,13-07-2023
DOC100135,1323651994,CA1372151,Diana,Cantrell,Dr. Diana Cantrell,Oncology,Shea Group,669 April Street Apt. 184,Michaelview,GA,30162,+1-337-669-0426x818,diana.cantrell@kaiserhealth.org,CA32018,MI,10-12-2028,32,TRUE,FALSE,28-06-2022
DOC100136,2706625324,JQ2099934,Leah,Frye,Dr. Leah Frye,Hematology,"Li, Andrews and Benson",735 Maldonado Radial Apt. 714,South Cynthiabury,OH,89225,001-835-765-8804x341,leah.frye@kaiserhealth.org,NC72787,CA,27-10-2027,10,TRUE,FALSE,18-03-2026
DOC100137,1638380657,TR5985642,Sarah,Woods,Dr. Sarah Woods,Oncology,Robinson-Berry,373 Jill Well,Jamieborough,PA,33229,+1-752-711-1790x807,sarah.woods@kaiserhealth.org,MI38707,CA,03-08-2029,22,TRUE,FALSE,19-05-2026
DOC100138,2859321334,TB3965223,Misty,Henry,Dr. Misty Henry,Nephrology,"Ramirez, Walker and Ray",678 Wayne Lock,South Tiffany,PA,92021,675.500.3691x55942,misty.henry@kaiserhealth.org,PA87537,CA,22-08-2028,27,FALSE,FALSE,03-07-2025
DOC100139,1937842701,BH9308705,Susan,Cooper,Dr. Susan Cooper,Nephrology,Jimenez and Sons,556 Hayes Ports Apt. 931,Lindaside,FL,57152,(932)627-0267x2885,susan.cooper@kaiserhealth.org,TX54663,TX,24-07-2028,25,TRUE,FALSE,11-04-2026
DOC100140,1921851569,DL4522675,Michele,Williams,Dr. Michele Williams,Endocrinology,Vaughn Medical Center,7175 Ward Points,Mauricechester,NC,16391,(993)399-8245x587,michele.williams@kaiserhealth.org,MI56769,FL,11-02-2029,16,TRUE,FALSE,07-12-2023
DOC100141,2220969029,LV3917251,Steven,Frye,Dr. Steven Frye,Oncology,Davidson Hospital,996 Christian Junctions Apt. 554,Catherinefurt,PA,36054,359.587.6220x234,steven.frye@kaiserhealth.org,PA32005,NY,16-03-2028,26,TRUE,FALSE,14-11-2024
DOC100142,2331541006,QP2676586,Dakota,Brown,Dr. Dakota Brown,Cardiology,Kelley-Johnson,114 Christopher Loaf Suite 334,Simsberg,GA,69542,(900)455-7784,dakota.brown@kaiserhealth.org,MI95323,FL,18-06-2030,15,TRUE,FALSE,30-01-2026
DOC100143,1405411526,FC8159970,Gregory,Harper,Dr. Gregory Harper,Infectious Disease,"Curry, Wiley and Graham",7831 Parker Loop Suite 240,New Lisaberg,TX,45574,778-507-7406x4930,gregory.harper@kaiserhealth.org,MI66911,TX,31-03-2029,8,TRUE,FALSE,06-04-2026
DOC100144,1368844431,BN9872050,Samuel,Wright,Dr. Samuel Wright,Infectious Disease,"Mclaughlin, Price and Gray",63894 Wong Place Suite 631,East Keith,NY,83979,297.449.7350x208,samuel.wright@kaiserhealth.org,IL96772,MI,06-12-2027,35,TRUE,FALSE,23-11-2023
DOC100145,1324171467,RX4186256,Joseph,Espinoza,Dr. Joseph Espinoza,Rheumatology,"Smith, Davis and Smith",6475 Terry Bypass,Christopherberg,CA,7846,861-987-2346x013,joseph.espinoza@kaiserhealth.org,GA15848,IL,18-07-2028,33,TRUE,FALSE,12-10-2021
DOC100146,1490211586,UH8068687,James,Moss,Dr. James Moss,Nephrology,Boyd and Sons,4520 Jon Route Suite 350,North Joel,FL,57407,702-349-1630x09792,james.moss@kaiserhealth.org,GA49171,NY,21-07-2028,30,FALSE,FALSE,01-11-2022
DOC100147,1898992172,FG3206163,Vincent,Parks,Dr. Vincent Parks,Endocrinology,Galvan-Shea,52812 Hall Point,Lindamouth,MI,96601,606.952.4077,vincent.parks@kaiserhealth.org,IL51910,NY,20-04-2028,10,TRUE,FALSE,25-04-2026
DOC100148,2854870998,PD6229991,Jacob,Bailey,Dr. Jacob Bailey,Cardiology,"Mcdonald, Dillon and George",82744 Gibson Trail,Grosstown,CA,81730,(693)751-8638x782,jacob.bailey@kaiserhealth.org,NY47498,NC,28-03-2029,27,TRUE,FALSE,26-03-2024
DOC100149,2679970246,EV9606530,Daniel,Mills,Dr. Daniel Mills,Oncology,Williams and Sons,31731 Ashley Villages,Barretthaven,IL,82286,001-994-205-3910x371,daniel.mills@kaiserhealth.org,PA12651,PA,11-01-2029,24,TRUE,FALSE,29-03-2026
DOC100150,2132475469,WC3736785,Julia,Zamora,Dr. Julia Zamora,Oncology,Bauer-Brown,014 Shirley Path Apt. 138,Lopezhaven,NC,86599,992.888.6195,julia.zamora@kaiserhealth.org,TX18600,IL,02-04-2031,37,TRUE,FALSE,19-05-2022
DOC100151,1233030705,YG4578610,Garrett,White,Dr. Garrett White,Oncology,Wagner-Sandoval,5855 Duran Meadows Suite 939,South Katie,PA,98094,657-276-0049x082,garrett.white@kaiserhealth.org,GA87862,GA,09-10-2028,16,FALSE,FALSE,20-05-2023
DOC100152,2985524140,NB2933334,Jason,Edwards,Dr. Jason Edwards,Infectious Disease,"Short, Ellison and Dixon",07522 Richardson Prairie,East Jonathan,CA,39862,996-393-1572,jason.edwards@kaiserhealth.org,CA99417,CA,10-01-2030,35,FALSE,FALSE,19-01-2024
DOC100153,1903494466,MQ4374896,Benjamin,Stokes,Dr. Benjamin Stokes,Nephrology,Miller-Brown,6613 Cynthia Roads Suite 048,West Amberberg,NY,43339,432.406.7998x13646,benjamin.stokes@kaiserhealth.org,CA77045,PA,04-12-2028,40,TRUE,FALSE,13-03-2022
DOC100154,2417154544,WY4328309,Thomas,Mcgee,Dr. Thomas Mcgee,Infectious Disease,"Ross, Miller and Shaw",78376 Ann Street,East Charles,PA,56870,491-716-6553x55904,thomas.mcgee@kaiserhealth.org,TX13336,GA,12-02-2030,23,TRUE,FALSE,03-04-2025
DOC100155,2660993538,WR5842824,Cindy,Alexander,Dr. Cindy Alexander,Cardiology,Gonzalez Hospital,110 Stacy Drive,Alexanderville,GA,40493,970.453.8338x848,cindy.alexander@kaiserhealth.org,TX43902,NC,14-06-2030,16,FALSE,FALSE,26-08-2021
DOC100156,2135346554,UK7170999,Nicholas,Escobar,Dr. Nicholas Escobar,Oncology,"Williams, Jackson and Campbell",70164 Lin Brook Suite 636,West Toddside,GA,12038,(638)778-0038,nicholas.escobar@kaiserhealth.org,FL75598,NY,31-07-2029,29,TRUE,FALSE,03-11-2024
DOC100157,2022356972,LY2175250,Julie,Smith,Dr. Julie Smith,Oncology,"Bell, Garrett and Young",46084 Edward Lock Apt. 168,South John,GA,20522,(449)857-8232x98324,julie.smith@kaiserhealth.org,IL37444,TX,13-05-2031,15,TRUE,FALSE,23-09-2022
DOC100158,1296666760,BT3505830,Diana,Cunningham,Dr. Diana Cunningham,Oncology,Stewart PLC,52056 Turner Summit,Edwinborough,FL,14495,(520)599-4999,diana.cunningham@kaiserhealth.org,FL55134,IL,23-06-2028,13,TRUE,FALSE,19-09-2021
DOC100159,2210447898,LP2575326,Michael,Watts,Dr. Michael Watts,Oncology,Anderson-Mathis,526 Wells Estates Apt. 306,West Stephaniebury,FL,97804,+1-833-712-7975x73660,michael.watts@kaiserhealth.org,FL27197,FL,04-03-2029,6,TRUE,FALSE,11-05-2026
DOC100160,1150648909,BX1001676,Brittney,Fox,Dr. Brittney Fox,Cardiology,"Buchanan, Meyer and Hayes",88608 Black Roads,East Kellyfurt,NC,40419,001-347-426-4908x27718,brittney.fox@kaiserhealth.org,IL72180,TX,22-10-2030,18,TRUE,FALSE,22-06-2026
DOC100161,1461849926,DS9141173,Sharon,Horton,Dr. Sharon Horton,Oncology,Long Hospital,27937 John Square Apt. 111,Waltersland,FL,69158,001-468-492-6860x259,sharon.horton@kaiserhealth.org,IL78569,FL,11-03-2031,27,TRUE,FALSE,22-09-2022
DOC100162,2208737530,AX1197218,Harold,Joseph,Dr. Harold Joseph,Cardiology,Parker-Cross,2123 Cindy Glen Apt. 777,New Nicolebury,NY,28927,001-577-667-1990,harold.joseph@kaiserhealth.org,IL94454,FL,17-02-2030,34,FALSE,FALSE,28-03-2026
DOC100163,2470120455,PD1002255,Lori,Clark,Dr. Lori Clark,Hematology,Hernandez Ltd,20994 Knapp Causeway Apt. 622,Cherylshire,MI,74186,(879)350-1455,lori.clark@kaiserhealth.org,IL22183,PA,21-09-2030,26,TRUE,FALSE,16-02-2025
DOC100164,2674676212,YB2169797,Megan,Brown,Dr. Megan Brown,Oncology,Taylor-Neal,8683 Cheryl Coves Apt. 794,Lynchmouth,CA,34535,699.552.9978x77293,megan.brown@kaiserhealth.org,OH57002,MI,03-07-2027,6,TRUE,FALSE,02-07-2022
DOC100165,1771670145,AY8993588,Andrew,Garrett,Dr. Andrew Garrett,Nephrology,Mclaughlin and Sons,0558 Alex Flats Suite 414,Williammouth,NY,1304,755-769-9023,andrew.garrett@kaiserhealth.org,OH96732,FL,02-06-2031,35,TRUE,FALSE,27-07-2025
DOC100166,2289002877,FC7535408,Sabrina,Robles,Dr. Sabrina Robles,Oncology,"Taylor, Moore and Murray",6084 Peters Brook Apt. 955,East Juantown,NC,44954,(882)399-6291x4504,sabrina.robles@kaiserhealth.org,OH62858,FL,11-08-2029,10,TRUE,FALSE,08-07-2023
DOC100167,2177517016,PB8801994,Nathan,Gallegos,Dr. Nathan Gallegos,Oncology,Robinson-Turner,0317 Lauren Parkway,East Matthew,CA,63870,001-384-252-1823x0768,nathan.gallegos@kaiserhealth.org,FL95799,GA,26-10-2028,26,TRUE,FALSE,13-11-2021
DOC100168,1375899757,DD3055488,Gloria,Wheeler,Dr. Gloria Wheeler,Oncology,Cook Medical Center,409 Fowler Fords,Jamesport,CA,36762,-2811,gloria.wheeler@kaiserhealth.org,CA31516,GA,16-05-2028,13,TRUE,FALSE,09-02-2026
DOC100169,2149331637,GY5160917,Michael,Flores,Dr. Michael Flores,Hematology,Harding Hospital,14958 Williams Burgs,Bergerton,MI,14385,(501)366-2997x9545,michael.flores@kaiserhealth.org,NC27647,GA,03-06-2031,5,TRUE,FALSE,15-06-2025
DOC100170,1869782922,DN9958669,Ashley,Davis,Dr. Ashley Davis,Neurology,"Mcdonald, Bryant and Cohen",3329 Durham Lock Apt. 557,Johnsonfort,IL,15297,(377)724-5992x816,ashley.davis@kaiserhealth.org,OH54939,IL,10-11-2029,33,TRUE,FALSE,05-02-2022
DOC100171,1698485833,GV4522885,Laura,Patel,Dr. Laura Patel,Cardiology,Garza-Allen,276 Matthew Via,Muellerchester,CA,74846,983-421-9719x97581,laura.patel@kaiserhealth.org,NC72963,MI,21-10-2028,31,TRUE,FALSE,11-12-2024
DOC100172,2608106200,GJ2442043,Chad,Rodriguez,Dr. Chad Rodriguez,Oncology,"Wise, Gray and Snyder",32902 Shawn Highway,Gilbertmouth,CA,26147,254.894.6519,chad.rodriguez@kaiserhealth.org,PA69322,NY,06-02-2031,40,TRUE,FALSE,31-07-2022
DOC100173,2384066658,BA4397359,Melissa,Brown,Dr. Melissa Brown,Oncology,"Faulkner, Smith and Castro",40369 Garrett Station Suite 666,Lake Glenn,MI,18729,286.356.2422,melissa.brown@kaiserhealth.org,FL35362,IL,03-04-2030,33,TRUE,FALSE,17-08-2021
DOC100174,1228160648,JE2940572,Douglas,Dyer,Dr. Douglas Dyer,Oncology,"Kim, Branch and Miller",9692 Hicks Plaza Suite 653,South Cassandra,TX,76252,338.946.8950x0975,douglas.dyer@kaiserhealth.org,PA88234,CA,07-06-2030,24,TRUE,FALSE,05-03-2022
DOC100175,2158328182,PT8615335,Douglas,Simon,Dr. Douglas Simon,Rheumatology,Marshall-Miller,71894 Rebecca Place,South Shawnfort,CA,75731,001-956-454-4209x4940,douglas.simon@kaiserhealth.org,IL38632,MI,06-12-2029,38,TRUE,FALSE,07-12-2021
DOC100176,1157399305,ND6484085,Diana,Carter,Dr. Diana Carter,Gastroenterology,"Weber, Mitchell and Miller",4294 Hodge Bridge,New Gregshire,NC,97358,(275)724-3728,diana.carter@kaiserhealth.org,GA73806,CA,09-11-2027,23,TRUE,FALSE,23-09-2022
DOC100177,1581128801,GX3613861,Caitlin,Underwood,Dr. Caitlin Underwood,Oncology,Mullins-Gutierrez,72395 Dawn Throughway Apt. 027,Alvarezfort,CA,98300,001-783-266-7428x60476,caitlin.underwood@kaiserhealth.org,GA53478,CA,29-11-2027,10,TRUE,FALSE,05-01-2026
DOC100178,1481934667,WN6506180,Dana,Blanchard,Dr. Dana Blanchard,Nephrology,Bishop-Pearson,4414 Murray Spring Apt. 938,Ericaburgh,NY,41561,-7790,dana.blanchard@kaiserhealth.org,MI15965,NY,05-06-2028,27,FALSE,FALSE,27-11-2023
DOC100179,1449147660,RF8326842,Johnathan,Johnson,Dr. Johnathan Johnson,Pulmonology,"Davis, Mays and Douglas",111 Nicholas Track,North Heather,CA,33706,871-774-6542x1406,johnathan.johnson@kaiserhealth.org,CA82551,NC,02-10-2027,14,TRUE,FALSE,10-09-2023
DOC100180,1996881435,GP8222394,Stephanie,Baker,Dr. Stephanie Baker,Neurology,Jones-Krause,627 Douglas Trafficway,Robinsonville,NY,58379,001-241-201-1947x072,stephanie.baker@kaiserhealth.org,TX97946,MI,28-04-2030,8,TRUE,FALSE,25-10-2024
DOC100181,2814141397,LM2314913,Joseph,Graves,Dr. Joseph Graves,Rheumatology,Andrews-Robertson,6618 Aaron Spurs Suite 198,Mathewport,CA,53010,4152851743,joseph.graves@kaiserhealth.org,GA53036,MI,16-02-2029,24,TRUE,FALSE,13-02-2023
DOC100182,1995562053,HY6452577,Kent,Price,Dr. Kent Price,Oncology,Mccoy Hospital,73203 Jennifer Ramp Apt. 761,Victormouth,PA,2652,9504506138,kent.price@kaiserhealth.org,IL73828,NC,25-08-2030,11,TRUE,FALSE,03-06-2026
DOC100183,1428341108,WA9969308,Jesse,Jones,Dr. Jesse Jones,Pulmonology,"Thomas, Valdez and Ruiz",20204 Stephen Extension,Port Lisaville,NC,65662,+1-493-713-6565x198,jesse.jones@kaiserhealth.org,NC71879,TX,20-01-2031,28,TRUE,FALSE,23-04-2023
DOC100184,2278816580,XH9282722,Kathryn,Watkins,Dr. Kathryn Watkins,Nephrology,Brown-Hill,58273 Dennis Turnpike Suite 207,North Adrianland,MI,93134,+1-494-267-2324x8763,kathryn.watkins@kaiserhealth.org,TX73373,PA,12-01-2030,7,TRUE,FALSE,10-01-2023
DOC100185,2314530385,NR7005184,Jennifer,Salazar,Dr. Jennifer Salazar,Pulmonology,Burton Hospital,0833 Valerie Court Suite 883,Townsendborough,MI,36732,2317277220,jennifer.salazar@kaiserhealth.org,NC84732,TX,15-09-2028,29,TRUE,FALSE,12-04-2023
DOC100186,2918463865,MR7908272,Ryan,Cook,Dr. Ryan Cook,Neurology,Williams-Yang,07811 Jennifer Ramp,Robertmouth,NY,30655,001-215-831-3636x31797,ryan.cook@kaiserhealth.org,NC94341,IL,11-02-2028,18,TRUE,FALSE,02-05-2023
DOC100187,1591365177,RG9260302,Sarah,Gibson,Dr. Sarah Gibson,Nephrology,Brooks-Ellis,543 Martinez Square,West Derekmouth,MI,60607,(925)534-9292x98316,sarah.gibson@kaiserhealth.org,TX27658,NC,04-01-2030,7,TRUE,FALSE,10-07-2025
DOC100188,1024286990,XK1379772,Mary,Ramirez,Dr. Mary Ramirez,Neurology,"Patterson, Salas and Wright",392 Robert Cape Apt. 780,Schmidtfort,OH,91812,477-731-8063,mary.ramirez@kaiserhealth.org,MI28705,MI,02-10-2028,16,TRUE,FALSE,12-07-2023
DOC100189,2257991366,ED0388629,Deborah,Davis,Dr. Deborah Davis,Oncology,Caldwell-Martin,907 Ingram Well Suite 257,Port Courtneyfurt,TX,91039,780-246-4989x31950,deborah.davis@kaiserhealth.org,GA90576,MI,20-12-2027,7,TRUE,FALSE,01-10-2024
DOC100190,1172980686,MB8637659,Michael,Harvey,Dr. Michael Harvey,Nephrology,Richardson-Wong,325 Amber Run,Mclaughlinshire,CA,92624,335.754.8640,michael.harvey@kaiserhealth.org,OH27548,IL,18-12-2028,35,TRUE,FALSE,05-05-2025
